Id,Label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
"孤月海mooc48396322699742459",孤月海mooc48396322699742459,,0,1,1,0,2,2,2,0.666667,0.75,0,0,0,16,0.004844,14,53,0,0
LewSmooc,LewSmooc,,0,1,1,0,2,2,2,0.666667,0.75,0,0,0,16,0.004844,14,54,0,0
"河南大学药学院2018级001班49陈彩月-19组",河南大学药学院2018级001班49陈彩月-19组,,1,1,2,1,1,2,1,1,1,0,0,0,17,0.032291,15,55,0,0.083535
"火鸡不吐葡萄皮",火鸡不吐葡萄皮,,1,1,2,1,1,2,1,1,1,0,0,0,17,0.032291,15,55,0,0.083535
"子予mooc",子予mooc,,0,1,1,0,2,2,1,1,1,0,0,0,18,0.004844,16,57,0,0
"鱼k1215276266169172531",鱼k1215276266169172531,,9,0,9,17,0,17,0,0,0,0,0,0,18,0.041897,16,56,0,0.057412
90803897一零一实验李宇航,90803897一零一实验李宇航,,0,1,1,0,2,2,1,1,1,0,0,0,18,0.004844,16,58,0,0
"马加峰",马加峰,,0,1,1,0,2,2,1,1,1,0,0,0,18,0.004844,16,59,0,0
"朱朱毛毛",朱朱毛毛,,0,1,1,0,2,2,1,1,1,0,0,0,18,0.004844,16,60,0,0
mooc65197599059765657,mooc65197599059765657,,0,1,1,0,2,2,1,1,1,0,0,0,18,0.004844,16,61,0,0
"双仪",双仪,,0,1,1,0,2,2,1,1,1,0,0,0,18,0.004844,16,62,0,0
"荣熹",荣熹,,0,1,1,0,2,2,1,1,1,0,0,0,18,0.004844,16,63,0,0
mooc9267990355046076,mooc9267990355046076,,0,1,1,0,1,1,1,1,1,0,0,0,18,0.004844,16,64,0,0
"簪葱",簪葱,,0,1,1,0,2,2,1,1,1,0,0,0,18,0.004844,16,65,0,0
mooc1461054991590,mooc1461054991590,,1,1,2,1,2,3,1,1,1,0,0,0,19,0.032291,17,66,0,0.083535
"丿GHC丨",丿GHC丨,,1,1,2,2,1,3,1,1,1,0,0,0,19,0.032291,17,66,0,0.083535
