Id,Label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
"快乐学清醒的活",快乐学清醒的活,,5,6,11,6,16,22,4,0.447154,0.5,161.991667,0.011348,0.02249,1,0.005602,1,35,0.25,0.397715
"芝士莓莓z",芝士莓莓z,,1,2,3,1,3,4,4,0.357143,0.383333,2,0.007722,0.005679,1,0.003005,1,35,0,0.063508
"衡阳师范学院2周芝江23",衡阳师范学院2周芝江23,,2,1,3,5,2,7,1,1,1,4.267857,0.010467,0.081663,2,0.004628,1,28,0.5,0.280301
"心理181赵丽娟",心理181赵丽娟,,1,0,1,1,0,1,0,0,0,0,0.001616,0,1,0.003497,1,27,0,0.220713
mooc16873577783171029,mooc16873577783171029,,1,0,1,1,0,1,0,0,0,0,0.001616,0,1,0.003497,1,26,0,0.220713
"沐旦mooc11581581395335",沐旦mooc11581581395335,,1,0,1,2,0,2,0,0,0,0,0.001616,0,1,0.003497,1,25,0,0.220713
"几懿",几懿,,1,0,1,2,0,2,0,0,0,0,0.001616,0,1,0.003497,1,24,0,0.220713
"言言言不由衷",言言言不由衷,,0,5,5,0,15,15,4,0.333333,0.38244,0,0,0.101426,3,0.00201,1,40,0.15,0
"白泽读书少",白泽读书少,,1,2,3,1,7,8,4,0.423077,0.459091,6.933333,0.000555,0.024914,3,0.002265,1,35,0,0.024027
"心理181马小彤",心理181马小彤,,3,1,4,5,2,7,4,0.410448,0.442424,21,0.019647,0.016308,3,0.005127,1,35,0.5,0.316678
Pursuit of freedom,Pursuit of freedom,,1,0,1,1,0,1,0,0,0,0,0.001616,0,1,0.003497,1,23,0,0.220713
"郑确",郑确,,0,6,6,0,16,16,4,0.448,0.504464,0,0,0.11666,3,0.00201,1,41,0.166667,0
mooc48701783695226505,mooc48701783695226505,,1,4,5,2,16,18,4,0.429688,0.478788,4,0.008851,0.102302,1,0.003141,1,35,0.2,0.059587
Chocoholicmooc11581405146830,Chocoholicmooc11581405146830,,0,1,1,0,2,2,4,0.411765,0.443452,0,0,0.016308,1,0.00201,1,42,0,0
m13510907285蔡文静,m13510907285蔡文静,,2,1,3,3,2,5,4,0.410448,0.442424,25,0.002547,0.016308,1,0.003924,1,35,0,0.224534
"要活得给力",要活得给力,,0,4,4,0,8,8,5,0.318436,0.365497,0,0,0.011044,1,0.00201,1,44,0.083333,0
"自道研学",自道研学,,1,1,2,2,2,4,0,0,0,0,0,0,4,0.00201,2,45,0,0.006718
"九卜树",九卜树,,1,0,1,1,0,1,0,0,0,0,0.001616,0,1,0.003497,1,16,0,0.220713
"胡爽爽mooc",胡爽爽mooc,,1,1,2,1,1,2,0,0,0,0,0,0,5,0.00201,3,46,0,0.006718
"王艳敏1",王艳敏1,,3,6,9,3,19,22,4,0.436508,0.49697,78.916667,0.003592,0.031741,1,0.006151,1,35,0.071429,0.273367
XUPTwlgl180204,XUPTwlgl180204,,0,5,5,0,12,12,4,0.444444,0.495536,0,0,0.113192,3,0.00201,1,47,0.2,0
"世界再好也不及你imooc",世界再好也不及你imooc,,0,2,2,0,5,5,1,1,1,0,0,0.090268,3,0.00201,1,48,0,0
"求过得过",求过得过,,0,1,1,0,4,4,1,1,1,0,0,0.008606,3,0.00201,1,49,0,0
Iamsunla,Iamsunla,,1,2,3,1,7,8,5,0.314607,0.346726,2.25,0.008853,0.083808,6,0.002294,1,50,0.166667,0.00382
"昒别",昒别,,0,1,1,0,2,2,5,0.309392,0.333333,0,0,0.002146,1,0.00201,1,51,0,0
"赵鑫",赵鑫,,135,0,135,383,0,383,0,0,0,0,0.9691,0,6,0.213158,1,3,0.001216,1
"瞳喑",瞳喑,,1,0,1,2,0,2,0,0,0,0,0.000931,0,1,0.002437,1,43,0,0.00382
"许锤锤",许锤锤,,0,6,6,0,15,15,3,0.467213,0.511696,0,0,0.106178,6,0.00201,1,53,0.166667,0
"高卫华xxz",高卫华xxz,,2,1,3,3,2,5,1,1,1,0,0.016204,0.081663,6,0.002538,1,52,0.333333,0.007641
robin59,robin59,,1,0,1,1,0,1,0,0,0,0,0.000555,0,1,0.002265,1,21,0,0.024027
Ash-zixin正能量满满哒,Ash-zixin正能量满满哒,,1,0,1,1,0,1,0,0,0,0,0.000555,0,1,0.002265,1,20,0,0.024027
mooc10101567937061935,mooc10101567937061935,,3,0,3,5,0,5,0,0,0,0,0.012458,0,1,0.004576,1,15,0.5,0.310179
"我是王娇娇",我是王娇娇,,0,6,6,0,9,9,4,0.449612,0.502874,0,0,0.105063,6,0.00201,1,55,0.1,0
Antennak1267878282992989499,Antennak1267878282992989499,,2,2,4,4,3,7,1,1,1,1.583333,0.009408,0.084409,6,0.00255,1,19,0.083333,0.027848
"简单就好mooc163",简单就好mooc163,,1,1,2,1,2,3,1,1,1,4.267857,0.001616,0.081663,6,0.003497,1,14,0,0.220713
"李闻玥",李闻玥,,0,1,1,0,1,1,1,1,1,0,0,0.008606,3,0.00201,1,56,0,0
zp13367151867,zp13367151867,,3,1,4,4,2,6,0,0,0,0,0.002171,0,1,0.003753,1,12,0.333333,0.31231
"阿安mooc1",阿安mooc1,,2,0,2,4,0,4,0,0,0,0,0.010236,0,1,0.004165,1,13,0.5,0.23648
mooc88676810502608430,mooc88676810502608430,,0,3,3,0,7,7,4,0.329412,0.364583,0,0,0.091165,6,0.00201,1,57,0.166667,0
"冯源cocopineapple",冯源cocopineapple,,1,1,2,1,1,2,4,0.410448,0.442424,0,0.001616,0.016308,1,0.003497,1,35,0,0.220713
"黄子航-4",黄子航-4,,0,2,2,0,4,4,1,1,1,0,0,0.085131,3,0.00201,1,58,0,0
190614138茹毅,190614138茹毅,,7,0,7,14,0,14,0,0,0,0,0.04116,0,3,0.007022,1,8,0.02381,0.200362
k1264063416659079324,k1264063416659079324,,0,3,3,0,4,4,2,0.714286,0.8,0,0,0.004139,3,0.00201,1,61,0,0
"夏夏毓聪",夏夏毓聪,,8,0,8,19,0,19,0,0,0,0,0.057047,0,6,0.006218,1,17,0.053571,0.136467
mooc55520355222897082,mooc55520355222897082,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,62,0,0
LYUN2018113139,LYUN2018113139,,1,1,2,4,4,8,1,1,1,0,0.006931,0.081663,7,0.002864,1,63,0.5,0.00382
2022级的华师小张,2022级的华师小张,,0,2,2,0,6,6,1,1,1,0,0,0.082247,7,0.00201,1,64,0.5,0
"羽羽玉玉",羽羽玉玉,,0,2,2,0,3,3,4,0.41791,0.455357,0,0,0.097971,6,0.00201,1,65,0,0
tttanxy,tttanxy,,0,1,1,0,1,1,1,1,1,0,0,0.081663,6,0.00201,1,66,0,0
acepopo,acepopo,,0,7,7,0,11,11,1,1,1,0,0,0.086115,6,0.00201,1,71,0.142857,0
"朱紫瑞",朱紫瑞,,0,1,1,0,7,7,1,1,1,0,0,0.081663,6,0.00201,1,72,0,0
"衡阳师范学院1刘晓22",衡阳师范学院1刘晓22,,0,1,1,0,7,7,1,1,1,0,0,0.081663,6,0.00201,1,73,0,0
"佑佑左右",佑佑左右,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,74,0,0
"长山关主",长山关主,,0,1,1,0,4,4,1,1,1,0,0,0.081663,6,0.00201,1,75,0,0
mooc13026485665981375,mooc13026485665981375,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,76,0,0
"林映希",林映希,,0,1,1,0,9,9,1,1,1,0,0,0.081663,6,0.00201,1,77,0,0
"仓许呀",仓许呀,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,78,0,0
"椿霖晨响",椿霖晨响,,0,1,1,0,6,6,1,1,1,0,0,0.081663,6,0.00201,1,79,0,0
"秦霄贤与秦凯旋",秦霄贤与秦凯旋,,0,1,1,0,29,29,1,1,1,0,0,0.081663,6,0.00201,1,80,0,0
"寄给729的红豆",寄给729的红豆,,0,1,1,0,14,14,1,1,1,0,0,0.081663,6,0.00201,1,81,0,0
Wal鯨魚至冲,Wal鯨魚至冲,,0,3,3,0,11,11,4,0.421053,0.464286,0,0,0.100718,6,0.00201,1,82,0.166667,0
-生活在别处,-生活在别处,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,83,0,0
"烟花散地",烟花散地,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,84,0,0
belief-propose,belief-propose,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,85,0,0
"唐金凤T",唐金凤T,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,86,0,0
mooc79134478031622983,mooc79134478031622983,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,87,0,0
mooc15270645806320153,mooc15270645806320153,,0,1,1,0,1,1,1,1,1,0,0,0.081663,6,0.00201,1,88,0,0
"杏枫mooc",杏枫mooc,,0,1,1,0,8,8,1,1,1,0,0,0.081663,6,0.00201,1,89,0,0
mooc14928901540667776,mooc14928901540667776,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,90,0,0
Geraniomooc,Geraniomooc,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,91,0,0
mooc52948526362678830,mooc52948526362678830,,0,1,1,0,5,5,1,1,1,0,0,0.081663,6,0.00201,1,92,0,0
Jaymooc55,Jaymooc55,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,93,0,0
"粥粥96",粥粥96,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,94,0,0
mooc55370536055744142,mooc55370536055744142,,1,1,2,1,5,6,1,1,1,0.5,0,0.081663,6,0.002864,1,95,0,0.00382
"春来草自青1",春来草自青1,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,96,0,0
"心理181马瑞红",心理181马瑞红,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,97,0,0
"衡阳师范学院教科应心18260107黎玉文",衡阳师范学院教科应心18260107黎玉文,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,98,0,0
"郝云晴",郝云晴,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,99,0,0
"衡阳师范学院应心1李晓煊10",衡阳师范学院应心1李晓煊10,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,100,0,0
mooc23934128013303036,mooc23934128013303036,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,101,0,0
VickyXingmooc,VickyXingmooc,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,102,0,0
TheThreemooc11582893465691,TheThreemooc11582893465691,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,103,0,0
"黄俊枭行健文理学院应用心理学1601班",黄俊枭行健文理学院应用心理学1601班,,0,1,1,0,4,4,1,1,1,0,0,0.081663,6,0.00201,1,104,0,0
"昱2021",昱2021,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,105,0,0
"张翼州",张翼州,,1,1,2,1,4,5,1,1,1,0,0.007257,0.081663,6,0.002254,1,70,0.5,0.00382
SakuraTymee,SakuraTymee,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,106,0,0
"心理石婧蓉181",心理石婧蓉181,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,107,0,0
ZNMZDX201521011094,ZNMZDX201521011094,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,108,0,0
JMU201821072040邱嬉玲,JMU201821072040邱嬉玲,,1,1,2,1,2,3,1,1,1,0,0.008853,0.081663,6,0.002294,1,54,0.5,0.00382
"衡阳师范学院1黄雨昕06",衡阳师范学院1黄雨昕06,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,109,0,0
zjjliuxianrui,zjjliuxianrui,,1,1,2,1,3,4,1,1,1,0,0.007257,0.081663,6,0.002254,1,69,0.5,0.00382
mooc12020229167471520,mooc12020229167471520,,0,1,1,0,1,1,1,1,1,0,0,0.081663,6,0.00201,1,110,0,0
"小初初mooc",小初初mooc,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,111,0,0
"衡阳师范学院1段玮杰18260114",衡阳师范学院1段玮杰18260114,,2,1,3,2,2,4,1,1,1,5.267857,0.001882,0.081663,6,0.004066,1,6,0,0.224534
"温得",温得,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,112,0,0
"鸡蛋里脊加沙拉",鸡蛋里脊加沙拉,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,113,0,0
mooc79134440791594046,mooc79134440791594046,,1,1,2,1,2,3,1,1,1,0,0.007257,0.081663,6,0.002254,1,68,0.5,0.00382
moochelene,moochelene,,0,1,1,0,1,1,1,1,1,0,0,0.081663,6,0.00201,1,114,0,0
"闫策喻",闫策喻,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,115,0,0
"王吉吉丫",王吉吉丫,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,116,0,0
mooc15108657840023109,mooc15108657840023109,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,117,0,0
ACC17187李小双,ACC17187李小双,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,118,0,0
1704薛文娇,1704薛文娇,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,119,0,0
too.Y,too.Y,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,120,0,0
"赵祖琴",赵祖琴,,0,2,2,0,3,3,4,0.41791,0.455357,0,0,0.097971,1,0.00201,1,121,0,0
mooc15291969795997994,mooc15291969795997994,,1,1,2,1,2,3,1,1,1,0,0.007257,0.081663,6,0.002254,1,67,0.5,0.00382
"桃之夭夭mooc11585007489440",桃之夭夭mooc11585007489440,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,122,0,0
18心理师1班16郑漩青-英语班18教科3_43,18心理师1班16郑漩青-英语班18教科3_43,,1,1,2,1,2,3,1,1,1,0.5,0,0.081663,6,0.002864,1,123,0,0.00382
"心理181马进祥",心理181马进祥,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,124,0,0
"薛朵的小时候",薛朵的小时候,,0,1,1,0,1,1,1,1,1,0,0,0.081663,6,0.00201,1,125,0,0
"十月mooc563",十月mooc563,,0,2,2,0,4,4,4,0.323699,0.35119,0,0,0.086358,3,0.00201,1,126,0.5,0
"衡阳师范学院1唐琦21",衡阳师范学院1唐琦21,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,127,0,0
"想法超多的SQ",想法超多的SQ,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,128,0,0
ECM17106,ECM17106,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,129,0,0
LuJnKi,LuJnKi,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,130,0,0
"宁文钰",宁文钰,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,131,0,0
18文三王萱1183003026,18文三王萱1183003026,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,132,0,0
"北极光合唱工作室鑫甜",北极光合唱工作室鑫甜,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,133,0,0
mooc55024664045567339,mooc55024664045567339,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,134,0,0
"要好好吃饭mooc",要好好吃饭mooc,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,135,0,0
ECM18052吴雨潇,ECM18052吴雨潇,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,136,0,0
mooc15819143330875147,mooc15819143330875147,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,137,0,0
zachys21,zachys21,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,138,0,0
"鸡崽儿mooc1",鸡崽儿mooc1,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,139,0,0
"耽兮cc",耽兮cc,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,140,0,0
mooc16247355298709809,mooc16247355298709809,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,141,0,0
ACC19010陈海棠,ACC19010陈海棠,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,142,0,0
BUS18001詹思杰,BUS18001詹思杰,,0,1,1,0,1,1,1,1,1,0,0,0.081663,6,0.00201,1,143,0,0
"墨繇",墨繇,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,144,0,0
ACC18225林湘如,ACC18225林湘如,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,145,0,0
"王绮霄",王绮霄,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,146,0,0
Captionmooc11582630151749,Captionmooc11582630151749,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,147,0,0
19英语MDA19012蔡校阳,19英语MDA19012蔡校阳,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,148,0,0
mooc11640044546789712,mooc11640044546789712,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,149,0,0
mooc16408699059032768,mooc16408699059032768,,0,1,1,0,1,1,1,1,1,0,0,0.081663,6,0.00201,1,150,0,0
mooc41996066926272661,mooc41996066926272661,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,151,0,0
JNL17025张婷婷,JNL17025张婷婷,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,152,0,0
ADV18002张怡茹,ADV18002张怡茹,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,153,0,0
Hray.,Hray.,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,154,0,0
ccccc7261,ccccc7261,,0,1,1,0,6,6,1,1,1,0,0,0.081663,6,0.00201,1,155,0,0
mooc84734700365929496,mooc84734700365929496,,0,1,1,0,4,4,1,1,1,0,0,0.081663,6,0.00201,1,156,0,0
Caroline-kris,Caroline-kris,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,157,0,0
TKKLAW17056王琳,TKKLAW17056王琳,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,158,0,0
"罗曼清",罗曼清,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,159,0,0
mooc15804977973123151,mooc15804977973123151,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,160,0,0
123mooc11582619358522,123mooc11582619358522,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,161,0,0
"工商热衣拉",工商热衣拉,,0,2,2,0,4,4,1,1,1,0,0,0.084409,9,0.00201,1,162,0,0
"玫子33",玫子33,,0,2,2,0,3,3,4,0.41791,0.455357,0,0,0.097971,6,0.00201,1,163,0,0
"简单快乐的eva",简单快乐的eva,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,164,0,0
"衡阳师范学院1李媛媛11",衡阳师范学院1李媛媛11,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,165,0,0
mooc16059667573869109,mooc16059667573869109,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,166,0,0
"和糖糖一起上学",和糖糖一起上学,,0,2,2,0,4,4,4,0.41791,0.455357,0,0,0.097971,1,0.00201,1,167,0,0
royan-,royan-,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,168,0,0
"琹桽嬿",琹桽嬿,,2,1,3,2,2,4,1,1,1,1,0.007605,0.081663,6,0.002823,1,60,0.166667,0.007641
mooc15179250964032011,mooc15179250964032011,,0,2,2,0,3,3,4,0.41791,0.455357,0,0,0.097971,1,0.00201,1,169,0,0
"魏轶昕",魏轶昕,,0,1,1,0,2,2,1,1,1,0,0,0.081663,6,0.00201,1,170,0,0
"啊啊啊mooc11581918066856",啊啊啊mooc11581918066856,,1,1,2,1,1,2,1,1,1,0,0,0,8,0.013334,4,171,0,0.006718
"工程管理1701B张淑萍",工程管理1701B张淑萍,,1,1,2,1,1,2,1,1,1,0,0,0,8,0.013334,4,171,0,0.006718
"仰望星空的小孩ykt86670072705561139",仰望星空的小孩ykt86670072705561139,,1,0,1,2,0,2,0,0,0,0,0.001616,0,1,0.003497,1,11,0,0.220713
"星星荔梨",星星荔梨,,2,0,2,3,0,3,0,0,0,0,0.001627,0,1,0.005205,1,10,0,0.224534
"周末不见客",周末不见客,,0,1,1,0,1,1,1,1,1,0,0,0.000137,1,0.00201,1,172,0,0
19工商4李玉娇,19工商4李玉娇,,1,1,2,1,1,2,4,0.410448,0.442424,0,0.001616,0.016308,1,0.003497,1,35,0,0.220713
"不就那么个人吗",不就那么个人吗,,3,3,6,5,8,13,4,0.426357,0.469697,106.7,0.002962,0.016867,1,0.008463,1,35,0.25,0.12092
"我想吃辣翅",我想吃辣翅,,0,1,1,0,5,5,4,0.411765,0.443452,0,0,0.016308,1,0.00201,1,173,0,0
"少年明澈如昨",少年明澈如昨,,2,1,3,2,2,4,5,0.300546,0.321818,26.166667,0.003037,0.00025,1,0.005896,1,35,0.5,0.249339
A温鹏辉,A温鹏辉,,0,3,3,0,5,5,5,0.312849,0.353274,0,0,0.003155,9,0.00201,1,174,0,0
"中二系滴话唠",中二系滴话唠,,1,1,2,1,1,2,4,0.410448,0.442424,0,0.001616,0.016308,1,0.003497,1,35,0,0.220713
"小兔子乖乖呢",小兔子乖乖呢,,0,1,1,0,2,2,4,0.411765,0.443452,0,0,0.016308,1,0.00201,1,175,0,0
"骆鹏鹏",骆鹏鹏,,2,2,4,2,4,6,4,0.416667,0.454545,1.166667,0.003293,0.019055,1,0.003657,1,35,0.333333,0.089466
dearlq85,dearlq85,,0,2,2,0,5,5,4,0.41791,0.455357,0,0,0.016586,1,0.00201,1,176,0.5,0
"江苏第二师范学院彭彦彦1741010042",江苏第二师范学院彭彦彦1741010042,,1,0,1,2,0,2,0,0,0,0,0.001616,0,1,0.003497,1,7,0,0.220713
Curtain2001,Curtain2001,,3,1,4,5,2,7,0,0,0,0,0.004291,0,1,0.004369,1,4,0.666667,0.356823
"修身养性S",修身养性S,,1,1,2,1,2,3,4,0.410448,0.442424,0,0.001616,0.016308,1,0.003497,1,35,0,0.220713
"梓华mooc",梓华mooc,,5,0,5,8,0,8,0,0,0,0,0.022786,0,3,0.005515,1,18,0,0.069712
LYUN2018128108,LYUN2018128108,,0,1,1,0,1,1,1,1,1,0,0,0.00192,3,0.00201,1,177,0,0
"小琴子ykt1463928893621",小琴子ykt1463928893621,,0,1,1,0,3,3,4,0.411765,0.443452,0,0,0.016308,1,0.00201,1,178,0,0
LYUN2018113131,LYUN2018113131,,0,2,2,0,3,3,4,0.421053,0.458333,0,0,0.017265,1,0.00201,1,179,1,0
"一茹继王一",一茹继王一,,0,1,1,0,2,2,4,0.411765,0.443452,0,0,0.016308,1,0.00201,1,180,0,0
"胖胖金YY",胖胖金YY,,0,1,1,0,2,2,4,0.411765,0.443452,0,0,0.016308,1,0.00201,1,181,0,0
"么么mooc103",么么mooc103,,0,1,1,0,2,2,4,0.411765,0.443452,0,0,0.016308,1,0.00201,1,182,0,0
mooc83728548676651670,mooc83728548676651670,,0,1,1,0,2,2,4,0.411765,0.443452,0,0,0.016308,1,0.00201,1,183,0,0
"正版鸽子精",正版鸽子精,,0,1,1,0,2,2,4,0.411765,0.443452,0,0,0.016308,1,0.00201,1,184,0,0
"萱麻麻07",萱麻麻07,,0,1,1,0,2,2,4,0.411765,0.443452,0,0,0.016308,1,0.00201,1,185,0,0
"藍河",藍河,,0,1,1,0,2,2,4,0.411765,0.443452,0,0,0.016308,1,0.00201,1,186,0,0
