Id,Label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
"梁衍桥",梁衍桥,,0,2,2,0,6,6,1,1,1,0,0,0.073638,3,0.001842,0,76,0,0
"钟声二十一像",钟声二十一像,,0,2,2,0,4,4,1,1,1,0,0,0.073638,3,0.001842,0,77,0,0
MOOC658385,MOOC658385,,1,3,4,1,6,7,1,1,1,6.166667,0.005469,0.074764,1,0.002685,0,8,0.083333,0.021269
SCNU-20180121135-苏若欣,SCNU-20180121135-苏若欣,,0,4,4,0,8,8,6,0.217391,0.275833,0,0,0.076262,3,0.001842,0,78,0.083333,0
"华师17金融张婴宁",华师17金融张婴宁,,0,2,2,0,10,10,1,1,1,0,0,0.073638,3,0.001842,0,79,0,0
mooc78014337695188959,mooc78014337695188959,,0,2,2,0,8,8,1,1,1,0,0,0.073638,3,0.001842,0,80,0,0
APKH,APKH,,1,3,4,1,6,7,10,0.175439,0.225813,1.083333,0.0056,0.01126,2,0.001929,0,45,0.083333,0.003013
"华师余雨荷",华师余雨荷,,0,3,3,0,8,8,6,0.21978,0.273056,0,0,0.081472,3,0.001842,0,81,0.333333,0
"华师大彭嘉珍",华师大彭嘉珍,,1,2,3,1,7,8,1,1,1,0.25,0.0056,0.073638,3,0.001929,0,39,0.166667,0.003013
"芙菡青青",芙菡青青,,0,3,3,0,11,11,1,1,1,0,0,0.073975,3,0.001842,0,83,0.166667,0
"聊城中职刘兰春",聊城中职刘兰春,,2,3,5,3,8,11,6,0.232283,0.292373,72.333333,0.010777,0.076605,2,0.002573,0,37,0.25,0.013756
18华师法学1班张绮婷,18华师法学1班张绮婷,,4,2,6,8,10,18,6,0.241803,0.285593,353.683333,0.013208,0.06647,3,0.003775,0,37,0.1,0.030753
"林婷小学教育1702班",林婷小学教育1702班,,0,6,6,0,24,24,5,0.326087,0.396389,0,0,0.080264,1,0.001842,0,84,0.2,0
"华师大王滢",华师大王滢,,0,1,1,0,2,2,6,0.218182,0.256389,0,0,0.007835,1,0.001842,0,85,0,0
"华师李梦情",华师李梦情,,0,4,4,0,7,7,6,0.234375,0.303333,0,0,0.078337,1,0.001842,0,86,0.166667,0
"黄明喜老师",黄明喜老师,,0,1,1,0,2,2,6,0.218182,0.256389,0,0,0.007835,1,0.001842,0,87,0,0
"红红火惚惚",红红火惚惚,,0,2,2,0,11,11,6,0.218978,0.264722,0,0,0.074002,1,0.001842,0,88,0.5,0
mooc77559287864627050,mooc77559287864627050,,3,5,8,5,11,16,6,0.310526,0.374576,73.266667,0.016368,0.079689,3,0.003376,0,37,0.267857,0.030956
ts一舟,ts一舟,,3,4,7,4,6,10,7,0.243802,0.299879,84.683333,0.017204,0.070117,2,0.003589,0,37,0.238095,0.049102
Dreamermooc512,Dreamermooc512,,1,0,1,2,0,2,0,0,0,0,0.004606,0,1,0.003251,0,14,0,0.019663
"王国娟",王国娟,,0,2,2,0,7,7,10,0.17094,0.206369,0,0,0.068771,2,0.001842,0,89,0.5,0
18法学3班陈宇霖,18法学3班陈宇霖,,2,1,3,2,2,4,1,1,1,0,0.012296,0.066167,3,0.002485,0,13,0.333333,0.028463
"大老虎study",大老虎study,,3,0,3,5,0,5,0,0,0,0,0.010687,0,2,0.004612,0,11,0.166667,0.035189
"师陈小凤",师陈小凤,,2,0,2,3,0,3,0,0,0,0,0.001276,0,2,0.00372,0,73,0,0.006026
ipal,ipal,,0,1,1,0,1,1,1,1,1,0,0,0.000086,2,0.001842,0,90,0,0
"新星王2019",新星王2019,,5,1,6,9,2,11,9,0.201365,0.23217,298.9,0.025648,0.002208,1,0.004774,0,37,0,0.033206
"星光满天22",星光满天22,,0,1,1,0,2,2,6,0.218182,0.256389,0,0,0.007835,1,0.001842,0,91,0,0
"行之此境",行之此境,,0,1,1,0,1,1,6,0.218182,0.256389,0,0,0.007835,1,0.001842,0,92,0,0
"谁执子之手",谁执子之手,,6,1,7,11,1,12,1,1,1,11.9,0.031436,0.001186,3,0.004968,0,12,0.095238,0.047568
"临江市立新小学苑莉",临江市立新小学苑莉,,6,0,6,11,0,11,0,0,0,0,0.017557,0,2,0.00864,0,10,0.166667,0.054942
"丫头mooc648",丫头mooc648,,4,0,4,8,0,8,0,0,0,0,0.016675,0,1,0.006196,0,6,0.166667,0.082907
"魏丹171210034",魏丹171210034,,0,3,3,0,10,10,6,0.306122,0.354444,0,0,0.07638,3,0.001842,0,93,0.5,0
"连浅",连浅,,0,2,2,0,3,3,6,0.304569,0.346111,0,0,0.010213,1,0.001842,0,94,0.5,0
"荷塘-阅色",荷塘-阅色,,0,2,2,0,4,4,9,0.200669,0.239015,0,0,0.068375,2,0.001842,0,95,0.5,0
"三余四当",三余四当,,1,2,3,1,2,3,9,0.20202,0.243181,60,0,0.00293,2,0.003407,0,96,0,0.003013
"四个包子",四个包子,,1,1,2,2,3,5,1,1,1,0,0.0056,0.066167,3,0.001929,0,46,0.5,0.003013
"采苓0910",采苓0910,,3,1,4,4,3,7,1,1,1,1.5,0.005681,0.066167,3,0.007065,0,1,0.166667,0.040696
"巫云燕",巫云燕,,1,1,2,1,1,2,2,0.666667,0.75,9.7,0.005754,0.000384,2,0.0024,0,2,0,0.018581
"绿之旅",绿之旅,,0,1,1,0,2,2,6,0.288462,0.319444,0,0,0.002379,3,0.001842,0,97,0,0
"管荣华",管荣华,,0,1,1,0,1,1,10,0.170391,0.199024,0,0,0,2,0.001842,0,98,0,0
16级教育史黄冬冬,16级教育史黄冬冬,,212,0,212,960,0,960,0,0,0,0,0.979831,0,3,0.303145,0,0,0.002929,1
202083730065黄咏荷,202083730065黄咏荷,,2,1,3,2,6,8,1,1,1,0,0.010345,0.066167,3,0.002202,0,43,0.5,0.007172
mooc24466114018859926,mooc24466114018859926,,0,1,1,0,8,8,1,1,1,0,0,0.066167,3,0.001842,0,99,0,0
mooc89285943729688174,mooc89285943729688174,,1,1,2,1,6,7,1,1,1,0,0.0056,0.066167,3,0.001929,0,42,0.5,0.003013
scnu黄旭权20162121026,scnu黄旭权20162121026,,0,1,1,0,6,6,1,1,1,0,0,0.066167,3,0.001842,0,100,0,0
mooc54226103915665614,mooc54226103915665614,,0,1,1,0,7,7,1,1,1,0,0,0.066167,3,0.001842,0,101,0,0
"钟景怡",钟景怡,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,102,0,0
scnusfsG18沈奕文,scnusfsG18沈奕文,,0,1,1,0,5,5,1,1,1,0,0,0.066167,3,0.001842,0,103,0,0
"林涵20161380194",林涵20161380194,,1,1,2,1,10,11,1,1,1,0,0.006083,0.066167,3,0.001974,0,22,0.5,0.01297
"黄建红",黄建红,,0,1,1,0,2,2,1,1,1,0,0,0.066167,3,0.001842,0,104,0,0
"师孙可欣",师孙可欣,,1,1,2,1,14,15,1,1,1,0,0.006083,0.066167,3,0.001974,0,28,0.5,0.01297
"师钟瑞",师钟瑞,,0,1,1,0,6,6,1,1,1,0,0,0.066167,3,0.001842,0,105,0,0
SCNU戴玉玲20182521002,SCNU戴玉玲20182521002,,1,1,2,1,4,5,1,1,1,0,0.006083,0.066167,3,0.001974,0,30,0.5,0.01297
"华师曾兆霖",华师曾兆霖,,0,1,1,0,12,12,1,1,1,0,0,0.066167,3,0.001842,0,106,0,0
"华师练凯玥",华师练凯玥,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,107,0,0
scnufx2020黄煜彤,scnufx2020黄煜彤,,0,1,1,0,6,6,1,1,1,0,0,0.066167,3,0.001842,0,108,0,0
"传播5班黄易初20182833100",传播5班黄易初20182833100,,0,1,1,0,9,9,1,1,1,0,0,0.066167,3,0.001842,0,109,0,0
mooc85079310995996625,mooc85079310995996625,,0,1,1,0,6,6,1,1,1,0,0,0.066167,3,0.001842,0,110,0,0
mooc87448004506776997,mooc87448004506776997,,0,1,1,0,2,2,1,1,1,0,0,0.066167,3,0.001842,0,111,0,0
scnu沈威20162121014,scnu沈威20162121014,,0,1,1,0,11,11,1,1,1,0,0,0.066167,3,0.001842,0,112,0,0
"华师曾常熠",华师曾常熠,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,113,0,0
"林纯敏",林纯敏,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,114,0,0
"宋思岐",宋思岐,,1,1,2,1,8,9,1,1,1,0,0.006083,0.066167,3,0.001974,0,18,0.5,0.01297
"陈慧敏20160321048",陈慧敏20160321048,,1,1,2,1,6,7,1,1,1,0,0.0056,0.066167,3,0.001929,0,40,0.5,0.003013
mooc56149589462955642,mooc56149589462955642,,0,1,1,0,3,3,1,1,1,0,0,0.066167,3,0.001842,0,115,0,0
mooc60032868923053492,mooc60032868923053492,,0,1,1,0,6,6,1,1,1,0,0,0.066167,3,0.001842,0,116,0,0
mooc1510572586394,mooc1510572586394,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,117,0,0
"高洁莹",高洁莹,,0,1,1,0,8,8,1,1,1,0,0,0.066167,3,0.001842,0,118,0,0
"丹丹然",丹丹然,,1,1,2,1,4,5,1,1,1,0,0.004509,0.066167,3,0.002364,0,119,0.5,0.003013
"华南师大林鑫宏",华南师大林鑫宏,,0,2,2,0,5,5,1,1,1,0,0,0.067828,3,0.001842,0,120,0.5,0
"付军华",付军华,,0,1,1,0,3,3,1,1,1,0,0,0.066167,3,0.001842,0,121,0,0
16生科麦克丽娅,16生科麦克丽娅,,0,1,1,0,1,1,1,1,1,0,0,0.066167,3,0.001842,0,122,0,0
"华师数科盘林玮",华师数科盘林玮,,0,1,1,0,2,2,1,1,1,0,0,0.066167,3,0.001842,0,123,0,0
SCNU-20180121350-孙一丹,SCNU-20180121350-孙一丹,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,124,0,0
16科四米牙赛尔,16科四米牙赛尔,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,125,0,0
"红薏米",红薏米,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,126,0,0
mooc43886193087901146,mooc43886193087901146,,0,1,1,0,5,5,1,1,1,0,0,0.066167,3,0.001842,0,127,0,0
icoral3,icoral3,,0,1,1,0,2,2,1,1,1,0,0,0.066167,3,0.001842,0,128,0,0
"师黄燕",师黄燕,,1,1,2,1,2,3,1,1,1,0,0.006083,0.066167,3,0.001974,0,35,0.5,0.01297
"华师18法学3班李恬恬",华师18法学3班李恬恬,,3,1,4,3,1,4,1,1,1,0,0.016428,0.066167,3,0.002322,0,34,0.333333,0.018996
"华师18化环何蔓宜",华师18化环何蔓宜,,0,1,1,0,2,2,1,1,1,0,0,0.066167,3,0.001842,0,129,0,0
"为什么都这么抢手啊",为什么都这么抢手啊,,1,1,2,2,8,10,1,1,1,0,0.006083,0.066167,3,0.001974,0,20,0.5,0.01297
"林宇洁mooc42695584085744603",林宇洁mooc42695584085744603,,0,1,1,0,2,2,1,1,1,0,0,0.066167,3,0.001842,0,130,0,0
childmooc32,childmooc32,,1,1,2,2,6,8,1,1,1,0,0.006083,0.066167,3,0.001974,0,33,0.5,0.01297
"未来mooc986",未来mooc986,,1,1,2,1,14,15,1,1,1,0,0.006083,0.066167,3,0.001974,0,29,0.5,0.01297
scnu余仲康20152401133,scnu余仲康20152401133,,0,1,1,0,5,5,1,1,1,0,0,0.066167,3,0.001842,0,131,0,0
"万里兵",万里兵,,0,1,1,0,7,7,1,1,1,0,0,0.066167,3,0.001842,0,132,0,0
"小蒋吖",小蒋吖,,1,1,2,1,8,9,1,1,1,0,0.006083,0.066167,3,0.001974,0,32,0.5,0.01297
"华师政行学院冯炜程",华师政行学院冯炜程,,0,1,1,0,6,6,1,1,1,0,0,0.066167,3,0.001842,0,133,0,0
"华师政行16赖荣华",华师政行16赖荣华,,0,1,1,0,6,6,1,1,1,0,0,0.066167,3,0.001842,0,134,0,0
scnu林锦祥20162221041,scnu林锦祥20162221041,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,135,0,0
"伍晚晴",伍晚晴,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,136,0,0
"繁星满天飞",繁星满天飞,,0,1,1,0,9,9,1,1,1,0,0,0.066167,3,0.001842,0,137,0,0
"科三吐尔逊古丽艾力尼牙孜",科三吐尔逊古丽艾力尼牙孜,,0,1,1,0,2,2,1,1,1,0,0,0.066167,3,0.001842,0,138,0,0
"王施雨20162521024",王施雨20162521024,,1,1,2,1,5,6,1,1,1,0.166667,0.001267,0.066167,3,0.002261,0,15,0,0.005285
"媒人说我帅",媒人说我帅,,0,1,1,0,7,7,1,1,1,0,0,0.066167,3,0.001842,0,139,0,0
"师石惠雅",师石惠雅,,1,1,2,1,4,5,1,1,1,0,0.006083,0.066167,3,0.001974,0,25,0.5,0.01297
"华师化环学院姚辰",华师化环学院姚辰,,0,1,1,0,5,5,1,1,1,0,0,0.066167,3,0.001842,0,140,0,0
silky 11,silky 11,,0,1,1,0,8,8,1,1,1,0,0,0.066167,3,0.001842,0,141,0,0
"王玉姣山东",王玉姣山东,,0,1,1,0,6,6,1,1,1,0,0,0.066167,3,0.001842,0,142,0,0
"罗梦真",罗梦真,,0,1,1,0,1,1,1,1,1,0,0,0.066167,3,0.001842,0,143,0,0
"啊B98",啊B98,,0,1,1,0,6,6,1,1,1,0,0,0.066167,3,0.001842,0,144,0,0
"云鹬",云鹬,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,145,0,0
18法学3班杨清仪,18法学3班杨清仪,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,146,0,0
mooc72737266738255721,mooc72737266738255721,,0,1,1,0,2,2,1,1,1,0,0,0.066167,3,0.001842,0,147,0,0
mooc1495436741948,mooc1495436741948,,0,1,1,0,5,5,1,1,1,0,0,0.066167,3,0.001842,0,148,0,0
mooc55540835916699378,mooc55540835916699378,,0,1,1,0,7,7,1,1,1,0,0,0.066167,3,0.001842,0,149,0,0
"卑微飞天猪",卑微飞天猪,,0,1,1,0,8,8,1,1,1,0,0,0.066167,3,0.001842,0,150,0,0
"华师张靖彤",华师张靖彤,,1,1,2,2,4,6,1,1,1,0,0.006083,0.066167,3,0.001974,0,31,0.5,0.01297
"華師文院阿C",華師文院阿C,,0,3,3,0,8,8,1,1,1,0,0,0.066776,3,0.001842,0,152,0.333333,0
ayuan080,ayuan080,,5,1,6,5,6,11,1,1,1,0,0.024591,0.066167,3,0.006992,0,9,0.2,0.092576
"修俊山",修俊山,,0,1,1,0,6,6,1,1,1,0,0,0.066167,3,0.001842,0,153,0,0
"蔡颖20162621066",蔡颖20162621066,,0,1,1,0,3,3,1,1,1,0,0,0.066167,3,0.001842,0,154,0,0
"莫止MoocH",莫止MoocH,,0,1,1,0,6,6,1,1,1,0,0,0.066167,3,0.001842,0,155,0,0
"落、妍E",落、妍E,,1,1,2,1,6,7,1,1,1,0,0.004746,0.066167,3,0.002115,0,48,0.5,0.004159
16科一曾镘玮,16科一曾镘玮,,0,1,1,0,6,6,1,1,1,0,0,0.066167,3,0.001842,0,156,0,0
"华南师范大学小学教育周赛",华南师范大学小学教育周赛,,0,1,1,0,3,3,1,1,1,0,0,0.066167,3,0.001842,0,157,0,0
SCNU-20160782078-吴焕彬,SCNU-20160782078-吴焕彬,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,158,0,0
SCNU-20182431012-李程,SCNU-20182431012-李程,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,159,0,0
"诗影凡心",诗影凡心,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,160,0,0
"师莫鹏志",师莫鹏志,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,161,0,0
"郑富珍",郑富珍,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,162,0,0
"洪伟航",洪伟航,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,163,0,0
mooc80053705010393494,mooc80053705010393494,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,164,0,0
"华师汉师七班张沛瑶",华师汉师七班张沛瑶,,0,1,1,0,3,3,1,1,1,0,0,0.066167,3,0.001842,0,165,0,0
"华师政行思教尹婉莹",华师政行思教尹婉莹,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,166,0,0
mooc56037097005353603,mooc56037097005353603,,0,2,2,0,5,5,1,1,1,0,0,0.06647,3,0.001842,0,168,0.5,0
WangChenying王晨影,WangChenying王晨影,,1,1,2,1,9,10,1,1,1,0,0.006083,0.066167,3,0.001974,0,21,0.5,0.01297
"冰释樱",冰释樱,,1,1,2,1,5,6,1,1,1,0,0.004489,0.066167,3,0.002625,0,167,0.5,0.003013
"条桑",条桑,,1,1,2,1,6,7,1,1,1,0,0.006083,0.066167,3,0.001974,0,19,0.5,0.01297
"华师16级邓佳怡",华师16级邓佳怡,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,169,0,0
mooc60181523874286756,mooc60181523874286756,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,170,0,0
ykt1517671396231,ykt1517671396231,,1,1,2,1,6,7,1,1,1,0,0.004489,0.066167,3,0.002625,0,171,0.5,0.003013
"嬉皮mooc12",嬉皮mooc12,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,172,0,0
"慧丽居士",慧丽居士,,2,1,3,2,4,6,1,1,1,0,0.010829,0.066167,3,0.002248,0,27,0.333333,0.017129
20172321052林炳聪,20172321052林炳聪,,1,1,2,1,4,5,1,1,1,0,0.006083,0.066167,3,0.001974,0,26,0.5,0.01297
"华师政治与行政学院16级思教3班古静欣",华师政治与行政学院16级思教3班古静欣,,0,1,1,0,6,6,1,1,1,0,0,0.066167,3,0.001842,0,173,0,0
"华师18级张媛媛",华师18级张媛媛,,1,3,4,1,6,7,1,1,1,0,0,0.067828,3,0.001842,0,174,0.5,0.004404
baomooc20,baomooc20,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,175,0,0
"庄惠成",庄惠成,,0,1,1,0,6,6,1,1,1,0,0,0.066167,3,0.001842,0,176,0,0
"星般闪烁",星般闪烁,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,177,0,0
"才不会告诉你我是女神呢",才不会告诉你我是女神呢,,0,1,1,0,6,6,1,1,1,0,0,0.066167,3,0.001842,0,178,0,0
dfxfxxwls163com,dfxfxxwls163com,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,179,0,0
"倪燕",倪燕,,1,1,2,1,2,3,1,1,1,0,0.006083,0.066167,3,0.001974,0,24,0.5,0.01297
"陆老师",陆老师,,0,1,1,0,2,2,1,1,1,0,0,0.066167,3,0.001842,0,180,0,0
"徐士钦2016",徐士钦2016,,1,1,2,1,6,7,1,1,1,0,0.006083,0.066167,3,0.001974,0,23,0.5,0.01297
"姚珊彤",姚珊彤,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,181,0,0
"洛阳师范陈亚楠160314065",洛阳师范陈亚楠160314065,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,182,0,0
"华师18汉师邱丹",华师18汉师邱丹,,0,1,1,0,5,5,1,1,1,0,0,0.066167,3,0.001842,0,183,0,0
161政行思教曹凯璇,161政行思教曹凯璇,,0,1,1,0,4,4,1,1,1,0,0,0.066167,3,0.001842,0,184,0,0
"林婉敏",林婉敏,,0,1,1,0,3,3,1,1,1,0,0,0.066167,3,0.001842,0,185,0,0
