Id,Label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
YangLuoLuo,YangLuoLuo,,0,1,1,0,1,1,1,1,1,0,0,0.093431,0,0.00831,0,50,0,0
zz449,zz449,,18,0,18,47,0,47,0,0,0,0,0.424344,0,1,0.076608,0,5,0.029412,0.921845
"塞北江南一老翁",塞北江南一老翁,,1,1,2,1,2,3,1,1,1,1,0,0.093431,0,0.015369,0,51,0,0.011488
"冰糖萝卜不是葫芦",冰糖萝卜不是葫芦,,1,2,3,2,5,7,1,1,1,0.75,0,0.149914,1,0.010947,0,29,0,0.097349
sadymooc,sadymooc,,1,2,3,1,4,5,1,1,1,2,0,0.149914,1,0.015369,0,52,0,0.011488
"累啊呀",累啊呀,,0,1,1,0,2,2,1,1,1,0,0,0.093431,0,0.00831,0,53,0,0
"胖达糯米团子",胖达糯米团子,,0,1,1,0,2,2,1,1,1,0,0,0.093431,0,0.00831,0,54,0,0
"何不晓得",何不晓得,,0,1,1,0,1,1,1,1,1,0,0,0.093431,0,0.00831,0,55,0,0
"君亦妃所爱mooc",君亦妃所爱mooc,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,1,0.00831,0,56,0,0
mooc2082,mooc2082,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,0,0.00831,0,57,0,0
"建筑与规划教研室相虹艳",建筑与规划教研室相虹艳,,0,1,1,0,1,1,2,0.6,0.666667,0,0,0,1,0.00831,0,58,0,0
