Id,Label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
mooc1523589209558,mooc1523589209558,,1,0,1,1,0,1,0,0,0,0,0.000591,0,11,0.001439,4,83,0,0.111002
"盖世垃圾mooc4",盖世垃圾mooc4,,1,1,2,1,1,2,6,0.343324,0.38545,0,0.000591,0.001521,11,0.001439,4,98,0,0.111002
"刘向峰",刘向峰,,9,8,17,17,15,32,5,0.322251,0.379497,1683.43254,0.01256,0.101626,11,0.004965,4,98,0.160256,0.271144
"海泽mooc",海泽mooc,,0,1,1,0,2,2,1,1,1,0,0,0,14,0.001142,10,129,0,0
mooc1522406002887,mooc1522406002887,,1,0,1,2,0,2,0,0,0,0,0,0,14,0.002113,10,128,0,0.003171
2019341403范淇烨,2019341403范淇烨,,1,3,4,1,6,7,2,0.6,0.666667,0,0,0.048601,23,0.001142,4,130,0.5,0.005147
"李一铃",李一铃,,1,2,3,1,3,4,6,0.345205,0.390741,0.928571,0.000591,0.049019,23,0.001439,4,98,0,0.111002
"审5边珍",审5边珍,,1,1,2,1,1,2,6,0.343324,0.38545,0,0.000591,0.001521,11,0.001439,4,98,0,0.111002
"喝花茶的小透明",喝花茶的小透明,,1,1,2,2,2,4,1,1,1,0,0,0.000014,11,0.008128,4,55,0,0.013218
"困困，醒醒",困困，醒醒,,2,1,3,3,2,5,1,1,1,57,0.000219,0,11,0.008222,4,55,0,0.052923
"琪琪的布娃娃",琪琪的布娃娃,,1,1,2,1,1,2,6,0.343324,0.38545,0,0.000591,0.001521,11,0.001439,4,98,0,0.111002
XDZY-09-20121213164-朱钰彤,XDZY-09-20121213164-朱钰彤,,1,0,1,1,0,1,0,0,0,0,0.000591,0,11,0.001439,4,82,0,0.111002
"城南道Lucky",城南道Lucky,,1,0,1,1,0,1,0,0,0,0,0.000591,0,11,0.001439,4,81,0,0.111002
D右右右右,D右右右右,,0,2,2,0,7,7,1,1,1,0,0,0.047698,23,0.001142,4,132,0,0
Wang_XT,Wang_XT,,1,0,1,1,0,1,0,0,0,0,0.003093,0,23,0.001627,4,131,0,0.003171
mooc1521900651293,mooc1521900651293,,2,1,3,3,2,5,0,0,0,0,0.000591,0,11,0.001439,4,79,0.5,0.137194
sundandanapple126com,sundandanapple126com,,2,2,4,2,4,6,6,0.245614,0.274735,126,0.000219,0.000832,11,0.00229,4,98,0.25,0.049793
BUCM20170324008,BUCM20170324008,,2,0,2,4,0,4,0,0,0,0,0.000029,0,17,0.002762,4,78,0,0.015816
"龙飞儿",龙飞儿,,1,1,2,1,2,3,1,1,1,1,0.004095,0.000002,17,0.001465,4,133,0,0.003171
mooc1515556042321,mooc1515556042321,,6,4,10,10,10,20,1,1,1,84.965873,0.000978,0.10238,7,0.005421,4,19,0.027778,0.197936
"魏魏道晨",魏魏道晨,,0,3,3,0,10,10,7,0.260246,0.289783,0,0,0.087303,23,0.001142,4,134,0.166667,0
????蓁,????蓁,,0,1,1,0,2,2,7,0.25813,0.27994,0,0,0.000747,11,0.001142,4,135,0,0
m15255308028163com,m15255308028163com,,1,1,2,1,2,3,6,0.343324,0.38545,0,0.000591,0.001521,11,0.001439,4,98,0,0.111002
Vanyif,Vanyif,,1,2,3,1,2,3,8,0.211409,0.231746,0,0.000218,0.000044,11,0.001319,4,98,0.333333,0.046623
"核桃p",核桃p,,1,4,5,3,5,8,7,0.228261,0.264305,120.333333,0.000218,0.001912,11,0.001319,4,98,0.1,0.046623
"酚酞甲基橙",酚酞甲基橙,,3,0,3,5,0,5,0,0,0,0,0.000275,0,11,0.002854,4,63,0.333333,0.070373
SEU-研30班-四-193520-鲁杨,SEU-研30班-四-193520-鲁杨,,4,1,5,6,2,8,7,0.2625,0.285601,313.5,0.000401,0.000039,11,0.003512,4,98,0.083333,0.090274
"方鸿渐mooc2",方鸿渐mooc2,,1,0,1,1,0,1,0,0,0,0,0.000218,0,11,0.001319,4,62,0,0.046623
lql960208163com,lql960208163com,,1,0,1,2,0,2,0,0,0,0,0.000591,0,11,0.001439,4,80,0,0.111002
YJ--zqh,YJ--zqh,,5,1,6,8,2,10,0,0,0,0,0.021141,0,7,0.002087,4,65,0.2,0.041401
"然mooc177",然mooc177,,0,8,8,0,20,20,3,0.6,0.733333,0,0,0.104848,7,0.001142,4,136,0.035714,0
njnu09150211,njnu09150211,,3,5,8,3,16,19,1,1,1,7.333333,0.017022,0.115964,23,0.001769,4,116,0.125,0.011489
"中国科学技术大学何元毅SA19019013",中国科学技术大学何元毅SA19019013,,0,4,4,0,13,13,1,1,1,0,0,0.10332,23,0.001142,4,137,0,0
MyG0323,MyG0323,,2,2,4,3,8,11,1,1,1,4,0.000125,0.086556,23,0.002393,4,64,0,0.014276
mooc1491012414217,mooc1491012414217,,0,1,1,0,1,1,2,0.6,0.666667,0,0,0.000008,23,0.001142,4,138,0,0
"我有只猫",我有只猫,,1,0,1,2,0,2,0,0,0,0,0.000218,0,11,0.001319,4,56,0,0.046623
HN源界040,HN源界040,,2,1,3,3,2,5,7,0.256619,0.277532,13,0.00768,0.000038,11,0.00162,4,98,0.5,0.152569
mooc1520170950063,mooc1520170950063,,2,1,3,3,2,5,0,0,0,0,0.000591,0,11,0.001439,4,18,0.5,0.137194
"室友叫我为丁ba",室友叫我为丁ba,,6,6,12,10,7,17,2,0.75,0.833333,278.5,0.014159,0.08842,7,0.006669,4,45,0.066667,0.070145
"彭三岁mooc",彭三岁mooc,,2,0,2,4,0,4,0,0,0,0,0.007219,0,15,0.002173,4,123,0,0.006342
mooc1516091936385,mooc1516091936385,,0,1,1,0,2,2,1,1,1,0,0,0.000468,15,0.001142,4,139,0,0
fly太子,fly太子,,1,0,1,2,0,2,0,0,0,0,0,0,11,0.001954,4,52,0,0.016461
"张咏梅",张咏梅,,2,7,9,2,8,10,6,0.254545,0.306614,528.5,0.006617,0.014195,16,0.002944,4,98,0.02381,0.060889
"哎呦喂拔羊毛啊",哎呦喂拔羊毛啊,,1,1,2,1,1,2,2,0.6,0.666667,170,0.00092,0,13,0.001499,4,71,0,0.014836
"赵良浩-ShanghaiTech",赵良浩-ShanghaiTech,,0,2,2,0,2,2,6,0.247563,0.278478,0,0,0.000878,11,0.001142,4,140,0,0
"鸿程挥洒红尘",鸿程挥洒红尘,,54,0,54,102,0,102,0,0,0,0,0.194996,0,16,0.033519,4,67,0.001048,0.315856
"奥特曼打小怪兽mooc36",奥特曼打小怪兽mooc36,,2,0,2,4,0,4,0,0,0,0,0.009735,0,7,0.001647,4,41,0.5,0.044738
JuneLion,JuneLion,,0,3,3,0,5,5,8,0.226786,0.267192,0,0,0.040814,7,0.001142,4,141,0.333333,0
TTTP,TTTP,,0,1,1,0,2,2,2,0.6,0.666667,0,0,0.000061,17,0.001142,4,142,0,0
mooc1509085936070,mooc1509085936070,,6,2,8,9,4,13,1,1,1,14.533333,0.00094,0.086556,17,0.007304,4,16,0,0.053889
"执念mooc710",执念mooc710,,1,0,1,1,0,1,0,0,0,0,0.000591,0,11,0.001439,4,51,0,0.111002
"杨志勇yj",杨志勇yj,,1,0,1,1,0,1,0,0,0,0,0.00092,0,16,0.001499,4,66,0,0.014836
"旭阳ykt1473060927903",旭阳ykt1473060927903,,0,4,4,0,9,9,2,0.75,0.833333,0,0,0.102446,23,0.001142,4,143,0,0
"怎敌她眉眼动人",怎敌她眉眼动人,,3,2,5,4,4,8,2,0.666667,0.75,21.5,0.007656,0.0004,20,0.002425,4,44,0.05,0.027539
"阚传雯呀",阚传雯呀,,0,1,1,0,2,2,2,0.6,0.666667,0,0,0.000061,17,0.001142,4,144,0,0
"如果可以mooc90",如果可以mooc90,,1,1,2,1,2,3,2,0.6,0.666667,4.033333,0.000029,0.000061,17,0.001516,4,77,0,0.011105
777瑟,777瑟,,1,2,3,2,4,6,6,0.245136,0.273413,9.666667,0.00659,0.000856,11,0.001669,4,98,0,0.054354
mooc1476599858773,mooc1476599858773,,2,0,2,3,0,3,0,0,0,0,0.000646,0,11,0.002148,4,50,0,0.123699
"收起幼稚 做回本性",收起幼稚 做回本性,,1,0,1,1,0,1,0,0,0,0,0.000591,0,11,0.001439,4,49,0,0.111002
"生科枫木",生科枫木,,1,1,2,1,1,2,7,0.203226,0.226852,0,0.00092,0.000429,16,0.001499,4,98,0,0.014836
"蒲公英往前飞",蒲公英往前飞,,2,0,2,3,0,3,0,0,0,0,0.00768,0,7,0.00162,4,40,0.5,0.152569
baoyanfei,baoyanfei,,1,2,3,1,9,10,1,1,1,8.428571,0.000591,0.062891,23,0.001439,4,48,0,0.111002
"美宝宝mooc1490670438123",美宝宝mooc1490670438123,,1,1,2,1,1,2,1,1,1,0,0,0,18,0.007587,11,145,0,0.005147
mooc水流,mooc水流,,1,1,2,1,1,2,1,1,1,0,0,0,18,0.007587,11,145,0,0.005147
HolyCell,HolyCell,,2,0,2,3,0,3,0,0,0,0,0.007213,0,7,0.001604,4,39,0,0.052673
vivid-SCU-YJ,vivid-SCU-YJ,,2,2,4,2,3,5,1,1,1,58.928571,0.007332,0.047698,23,0.0016,4,47,0.083333,0.114172
"高琰芳",高琰芳,,1,2,3,2,4,6,1,1,1,0,0,0.047497,23,0.001142,4,146,0.5,0.005147
"唐诗雨yj",唐诗雨yj,,1,1,2,2,2,4,2,0.571429,0.625,0,0.006638,0.000063,7,0.002294,4,19,0,0.039531
"蚕农中最好的码农",蚕农中最好的码农,,0,3,3,0,4,4,3,0.625,0.766667,0,0,0.051926,16,0.001142,4,147,0,0
"侯牧村",侯牧村,,2,1,3,2,1,3,2,0.6,0.666667,59.142857,0.003446,0,11,0.001836,4,58,0,0.057125
"花开不曾待",花开不曾待,,2,2,4,3,4,7,6,0.36,0.407937,451,0.00768,0.002645,11,0.00162,4,98,0.5,0.152569
1180514020江丹丹,1180514020江丹丹,,1,0,1,1,0,1,0,0,0,0,0.007089,0,7,0.001324,4,38,0,0.041567
mooc1517714206986,mooc1517714206986,,1,0,1,1,0,1,0,0,0,0,0.000591,0,11,0.001439,4,33,0,0.111002
"郭郭0601",郭郭0601,,0,6,6,0,12,12,2,0.8,0.875,0,0,0.103961,23,0.001142,4,149,0.133333,0
"烟修",烟修,,3,2,5,6,4,10,1,1,1,0,0.01383,0.047497,23,0.001485,4,37,0.416667,0.060512
"勤学小王子",勤学小王子,,2,4,6,4,8,12,1,1,1,5.142857,0.000044,0.10195,11,0.001784,4,59,0.2,0.054024
NCBI,NCBI,,1,2,3,1,8,9,1,1,1,3.142857,0,0.086556,7,0.002703,4,57,0,0.013522
Rs一夏,Rs一夏,,1,0,1,1,0,1,0,0,0,0,0.000591,0,11,0.001439,4,32,0,0.111002
A生物流,A生物流,,2,2,4,2,2,4,2,0.75,0.833333,57.928571,0.00778,0.047699,23,0.001499,4,31,0.166667,0.114172
"左半边枫叶",左半边枫叶,,1,2,3,1,3,4,8,0.209226,0.224672,0,0,0.000026,11,0.001142,4,150,0.5,0.005147
"家宝儿0726",家宝儿0726,,1,0,1,1,0,1,0,0,0,0,0.003093,0,23,0.001822,4,46,0,0.022976
"李安睿mooc",李安睿mooc,,2,0,2,4,0,4,0,0,0,0,0.007219,0,19,0.002173,4,122,0,0.006342
"施恺悦",施恺悦,,0,1,1,0,2,2,1,1,1,0,0,0.000468,19,0.001142,4,151,0,0
"毓篂-YJ",毓篂-YJ,,2,0,2,3,0,3,0,0,0,0,0.000669,0,11,0.001809,4,29,0.5,0.164956
"沈药一雅雅",沈药一雅雅,,1,0,1,2,0,2,0,0,0,0,0.000591,0,11,0.001439,4,28,0,0.111002
Cherytal,Cherytal,,3,4,7,4,6,10,6,0.35493,0.407937,717,0.000596,0.002746,20,0.005395,4,98,0,0.135066
"爱狗的邱吉特",爱狗的邱吉特,,1,0,1,1,0,1,0,0,0,0,0.000591,0,11,0.001439,4,23,0,0.111002
"这个想法不一定对",这个想法不一定对,,0,1,1,0,2,2,1,1,1,0,0,0.000007,13,0.001142,4,152,0,0
"徐毓敏-周一YJ",徐毓敏-周一YJ,,3,0,3,5,0,5,0,0,0,0,0.000101,0,13,0.00411,4,69,0,0.011651
"圈小圈mooc1522153652437",圈小圈mooc1522153652437,,1,2,3,1,4,5,1,1,1,115,0,0.001547,13,0.002417,4,70,0,0.006535
KMLS_M,KMLS_M,,0,1,1,0,1,1,1,1,1,0,0,0.000007,13,0.001142,4,153,0,0
zhangwe136680189163com,zhangwe136680189163com,,0,1,1,0,2,2,2,0.6,0.666667,0,0,0,22,0.001142,4,155,0,0
"笨老雕",笨老雕,,1,2,3,2,4,6,1,1,1,2,0,0.00094,22,0.002113,4,154,0,0.003171
Elaine94,Elaine94,,0,1,1,0,2,2,1,1,1,0,0,0.001541,13,0.001142,4,156,0,0
"信森",信森,,8,0,8,15,0,15,0,0,0,0,0.02376,0,13,0.005931,4,68,0,0.027505
"宁采臣彡",宁采臣彡,,0,4,4,0,14,14,1,1,1,0,0,0.10349,23,0.001142,4,157,0,0
"漩mooc4",漩mooc4,,0,1,1,0,2,2,1,1,1,0,0,0.001541,13,0.001142,4,158,0,0
"周化宇191250213",周化宇191250213,,0,1,1,0,2,2,1,1,1,0,0,0.001541,13,0.001142,4,159,0,0
hhr9876163com,hhr9876163com,,0,4,4,0,8,8,1,1,1,0,0,0.100741,16,0.001142,4,160,0,0
"李安睿",李安睿,,1,0,1,1,0,1,0,0,0,0,0.000591,0,11,0.001439,4,22,0,0.111002
Execmax,Execmax,,0,4,4,0,13,13,8,0.23964,0.273129,0,0,0.061317,23,0.001142,4,161,0,0
poohwnbear,poohwnbear,,0,4,4,0,14,14,1,1,1,0,0,0.114593,23,0.001142,4,162,0,0
"沈柏羽",沈柏羽,,0,4,4,0,14,14,1,1,1,0,0,0.114593,23,0.001142,4,163,0,0
Victorr,Victorr,,0,3,3,0,7,7,2,0.8,0.875,0,0,0.061034,23,0.001142,4,164,0.166667,0
"超级惨的哟",超级惨的哟,,0,1,1,0,2,2,1,1,1,0,0,0.012644,16,0.001142,4,165,0,0
"晓睿哥哥",晓睿哥哥,,0,2,2,0,3,3,1,1,1,0,0,0.060141,23,0.001142,4,166,0,0
"管凌峰",管凌峰,,1,3,4,2,14,16,1,1,1,0.333333,0.007189,0.0992,23,0.001203,4,119,0.166667,0.003171
"纪霜",纪霜,,0,3,3,0,13,13,1,1,1,0,0,0.0992,23,0.001142,4,167,0,0
"许乐欣",许乐欣,,2,3,5,2,16,18,1,1,1,3,0.009862,0.0992,23,0.001789,4,148,0.15,0.006342
"踔厉小王子",踔厉小王子,,0,2,2,0,4,4,1,1,1,0,0,0.060141,16,0.001142,4,168,0,0
"新乡医学院生物技术20151280022杜营营",新乡医学院生物技术20151280022杜营营,,0,1,1,0,2,2,1,1,1,0,0,0.012644,16,0.001142,4,169,0,0
"王小主",王小主,,0,2,2,0,2,2,1,1,1,0,0,0.060141,16,0.001142,4,170,0,0
"羽殇mooc1",羽殇mooc1,,0,1,1,0,2,2,1,1,1,0,0,0.012644,16,0.001142,4,171,0,0
"崔鸿烈",崔鸿烈,,0,2,2,0,4,4,1,1,1,0,0,0.051703,16,0.001142,4,172,0,0
NeymarJrZleer,NeymarJrZleer,,0,2,2,0,4,4,1,1,1,0,0,0.051703,16,0.001142,4,173,0,0
mooc1524192218397,mooc1524192218397,,0,2,2,0,4,4,1,1,1,0,0,0.051703,16,0.001142,4,174,0,0
liangsx,liangsx,,0,4,4,0,14,14,1,1,1,0,0,0.114593,23,0.001142,4,175,0,0
"宋亚楠_",宋亚楠_,,0,4,4,0,13,13,1,1,1,0,0,0.114593,23,0.001142,4,176,0,0
"川尻mooc",川尻mooc,,0,1,1,0,2,2,1,1,1,0,0,0.012644,16,0.001142,4,177,0,0
mooc1521094556831,mooc1521094556831,,0,3,3,0,5,5,2,0.666667,0.75,0,0,0.06132,16,0.001142,4,178,0.166667,0
Charitybeginsathome,Charitybeginsathome,,0,1,1,0,2,2,1,1,1,0,0,0.012644,16,0.001142,4,179,0,0
"喵啊喵爱学习",喵啊喵爱学习,,0,1,1,0,2,2,1,1,1,0,0,0.012644,16,0.001142,4,180,0,0
"杨巧愉",杨巧愉,,0,1,1,0,2,2,1,1,1,0,0,0.012644,16,0.001142,4,181,0,0
"柠檬没我萌QAQTAT",柠檬没我萌QAQTAT,,0,2,2,0,4,4,1,1,1,0,0,0.060141,16,0.001142,4,182,0,0
"小胡mooc399",小胡mooc399,,0,1,1,0,2,2,1,1,1,0,0,0.012644,16,0.001142,4,183,0,0
"生医的男人",生医的男人,,0,1,1,0,1,1,1,1,1,0,0,0.012644,16,0.001142,4,184,0,0
"蓝天mooc406",蓝天mooc406,,0,1,1,0,2,2,1,1,1,0,0,0.012644,16,0.001142,4,185,0,0
"刘吉liujie",刘吉liujie,,0,2,2,0,10,10,1,1,1,0,0,0.060141,23,0.001142,4,186,0,0
"华姝",华姝,,0,1,1,0,2,2,1,1,1,0,0,0.012644,16,0.001142,4,187,0,0
